aid,institution_id,from_institution_id,from_oid,from_name,from_ranking,from_latitude,from_longitude,aid,postype,job_inst,institution_id,to_institution_id,to_oid,startdate,to_rank,to_latitude,to_longitude
27539,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,27539,NULL,"national university of singapore",19329,439,507,2016-07-01,27,1.2966426,103.7763939
27841,19633,761,902,"University of Copenhagen - Department of Economics",53,55.6878461,12.5696519,27841,NULL,"university of copenhagen",19633,761,902,2016-07-01,53,55.6878461,12.5696519
27971,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,27971,1,"university of cologne",19444,579,676,2017-07-01,38,50.9281625,6.9288192
27994,19568,686,811,"University of Munich (LMU) - Department of Economics",29,48.1515559,11.582846,27994,NULL,"university of munich",19568,686,811,2016-07-01,29,48.1515559,11.582846
28047,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,28047,1,"university college london",19176,90,235,2017-07-01,16,51.526067,-0.133295
28048,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,28048,1,"university of amsterdam",20356,647,763,2016-07-01,37,52.3558182,4.9557263
28245,21842,6,36,"University of California Los Angeles (UCLA) - Economics",20,34.068921,-118.4451811,28245,1,"Singapore Management University",20255,1089,1347,2012-07-01,64,1.297537,103.8489704
28321,19208,266,310,"University of Queensland - Economics",96,-27.494923,153.013491,28321,NULL,"university of queensland",19208,266,310,2016-07-01,96,-27.494923,153.013491
28322,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,28322,1,"university of oxford",19150,186,217,2017-07-01,8,51.7574088,-1.2468664
28350,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,28350,1,"harvard university",19275,350,406,2017-07-01,1,42.376417,-71.1182727
28395,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,28395,1,"university of rochester",19134,161,189,2016-07-01,81,43.1305531,-77.6260033
28516,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,28516,9,"University of Vienna",19343,254,532,2018-01-01,76,48.2194309,16.3678345
28528,19147,59,212,"Maastricht University - Department of Economics (AE1)",46,50.8471373,5.6867065,28528,1,"tilburg university",19438,573,669,2017-07-01,22,51.5627987,5.042274
28605,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,28605,1,"arizona state university",19900,370,432,2016-07-01,72,33.4166016,-111.9341819
28654,21842,6,36,"University of California Los Angeles (UCLA) - Economics",20,34.068921,-118.4451811,28654,6,"university of california Â los angeles",19272,347,403,2016-07-01,88,36.1482018,-86.8027714
28704,19440,573,1358,"Tilburg University - Tilburg Law and Economics Center",22,51.5631406,5.0419736,28704,1,"university of chicago",19357,339,394,2017-07-01,2,41.7899222,-87.5973383
28795,19051,78,92,"Stanford University - Department of Economics",3,37.4284807,-122.1658358,28795,1,"university of toronto",19013,32,40,2017-07-01,19,43.6660209,-79.3998235
28826,19102,134,154,"Pennsylvania State University - Economics",79,40.797324,-77.868361,28826,1,"purdue university",19048,74,86,2017-07-01,93,40.4236941,-86.9110578
28832,19444,579,676,"University of Cologne - Chair of Economics (Decision and Game Theory)",38,50.9281625,6.9288192,28832,1,"university of cologne",19444,579,676,2016-07-01,38,50.9281625,6.9288192
28839,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,28839,9,"University of Cambridge",19093,120,139,2016-09-01,42,52.2010116,0.1084907
28947,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,28947,1,"bocconi university",19163,189,220,2017-07-01,25,45.4488022,9.1898607
28967,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,28967,1,"carnegie mellon university",19127,158,522,2017-07-01,51,40.4410936,-79.9422009
28988,19046,72,84,"Washington University in St. Louis - Department of Economics",84,38.648238,-90.3048746,28988,1,"singapore management university",20255,1089,1347,2017-07-01,64,1.297537,103.8489704
29256,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,29256,7,"University of Oxford",19150,186,217,2012-07-01,8,51.7574088,-1.2468664
29269,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,29269,1,"university of queensland",19208,266,310,2016-07-01,96,-27.494923,153.013491
29475,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,29475,1,"university of essex",19284,366,428,2017-07-01,49,51.8777259,0.9472069
29882,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,29882,1,"Singapore Management University",20255,1089,1347,2007-07-01,64,1.297537,103.8489704
30047,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,30047,4,"Monash University",19077,95,346,2009-01-01,41,-37.9105238,145.1362182
30125,19470,144,167,"New York University - Economics Department",9,40.7290047,-73.9951385,30125,1,"university of amsterdam",20356,647,763,2017-07-01,37,52.3558182,4.9557263
30135,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,30135,2,"University of Oxford",19154,186,612,2016-08-01,8,51.7593224,-1.2642215
30187,19007,22,29,"Columbia University - Economics",10,40.8077151,-73.9596015,30187,1,"new york university",19470,144,167,2017-07-01,9,40.7290047,-73.9951385
30208,19343,254,532,"University of Vienna - Economics",76,48.2194309,16.3678345,30208,NULL,"university of vienna",19342,254,298,2016-07-01,76,48.219108,16.3667991
30257,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,30257,NULL,"yale university",19217,290,336,2016-07-01,11,41.3138919,-72.9240345
30284,19076,95,109,"Monash University - Department of Economics",41,-37.9105238,145.1362182,30284,NULL,"university of melbourne",19215,288,334,2016-07-01,42,-37.8013795,144.9593986
30325,19430,564,660,"London Business School - Economics",98,51.5261552,-0.160668,30325,1,"princeton university",19622,747,886,2017-07-01,13,40.3490675,-74.6555328
30356,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,30356,NULL,"stanford institute for economic policy research",19052,78,130,2016-07-01,3,37.429248,-122.1652635
30385,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,30385,1,"university of warwick",19097,124,143,2016-07-01,33,52.3810194,-1.5630489
30687,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,30687,6,"University of Oxford",19150,186,217,2005-09-01,8,51.7574088,-1.2468664
30692,19275,350,406,"Harvard University - Department of Economics",1,42.376417,-71.1182727,30692,1,"cornell university",19384,361,603,2017-07-01,18,42.4473742,-76.4822234
30707,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,30707,1,"carnegie mellon university",19127,158,522,2017-07-01,51,40.4410936,-79.9422009
30768,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,30768,1,"shanghai university of finance and economics",20251,1067,1306,2017-07-01,56,31.306911,121.496763
30876,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,30876,NULL,"university of melbourne",19215,288,334,2016-07-01,42,-37.8013795,144.9593986
31007,19102,134,154,"Pennsylvania State University - Economics",79,40.797324,-77.868361,31007,1,"purdue university",19048,74,86,2017-07-01,93,40.4236941,-86.9110578
31088,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,31088,7,"University of Oxford",19150,186,217,2007-09-01,8,51.7574088,-1.2468664
31665,19138,86,203,"Toulouse School of Economics - Toulouse School of Economics",21,43.6067724,1.4371122,31665,NULL,"toulouse business school",19138,86,203,2016-07-01,21,43.6067724,1.4371122
32341,20255,1089,1347,"Singapore Management University - School of Economics",64,1.297537,103.8489704,32341,NULL,"singapore management university",20255,1089,1347,2016-07-01,64,1.297537,103.8489704
32427,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,32427,7,"University of Oxford",19150,186,217,2017-09-01,8,51.7574088,-1.2468664
32453,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,32453,1,"University of Mannheim",19139,175,204,2017-09-01,35,49.4829556,8.461786
32657,19201,246,286,"University of Bologna - Department of Economics",84,44.4972031,11.3521241,32657,NULL,"university of bologna",19201,246,286,2016-07-01,84,44.4972031,11.3521241
32674,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,32674,7,"University of Oxford",19150,186,217,2009-09-01,8,51.7574088,-1.2468664
32684,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,32684,7,"University of Nottingham",19835,974,1191,2019-01-01,38,52.9396807,-1.1944929
32878,19097,124,143,"University of Warwick - Economics",33,52.3810194,-1.5630489,32878,NULL,"london school of economics",19430,564,660,2016-07-01,98,51.5261552,-0.160668
32948,19217,290,336,"Yale University - economics",11,41.3138919,-72.9240345,32948,3,"University of Michigan",19128,2,186,2010-01-01,14,42.2738566,-83.7375824
32974,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,32974,2,"University of Oxford",19150,186,217,2014-09-01,8,51.7574088,-1.2468664
33166,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,33166,2,"Oxford University",19150,186,217,2017-07-01,8,51.7574088,-1.2468664
33233,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,33233,1,"University of Warwick",19098,124,1356,2017-08-01,33,52.3823554,-1.5656233
33290,19615,737,995,"National University of Singapore - Centre for Behavioural Economics",27,1.2966426,103.7763939,33290,7,"Singapore Management University",20255,1089,1347,2018-08-01,64,1.297537,103.8489704
33342,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,33342,6,"University of Bonn",19843,184,1204,2019-01-01,22,50.7302498,7.109999
33375,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,33375,7,"University of Nottingham",19835,974,1191,2017-01-01,38,52.9396807,-1.1944929
33480,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,33480,1,"Georgetown University",19065,85,1419,2015-07-01,60,38.907565,-77.073308
33499,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,33499,0," Boston University ",19374,29,37,2017-01-01,30,42.3509108,-71.1054953
33641,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,33641,1,"University of Vienna",19343,254,532,2017-09-01,76,48.2194309,16.3678345
33757,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,33757,6,"University College London",19176,90,235,2016-07-01,16,51.526067,-0.133295
33908,19238,311,361,"Massachusetts Institute of Technology - Department of Economics",7,42.3606249,-71.0835567,33908,6,"University of Warwick",19097,124,143,2017-01-01,33,52.3810194,-1.5630489
33936,19217,290,336,"Yale University - economics",11,41.3138919,-72.9240345,33936,1,"University of Washington",19068,91,105,2011-09-01,69,47.6571109,-122.3083677
33992,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,33992,10,"Monash University",19076,95,109,2014-08-01,41,-37.9105238,145.1362182
34057,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,34057,1,"Nottingham University Business School",19835,974,1191,2015-01-01,38,52.9396807,-1.1944929
34528,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,34528,1,"Georgetown University",19064,85,1184,2017-01-01,60,38.9089441,-77.0755723
34657,19440,573,1358,"Tilburg University - Tilburg Law and Economics Center",22,51.5631406,5.0419736,34657,6," Hong Kong University of Science and Technology",19811,68,79,2017-01-01,66,22.2813531,114.1611104
34812,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,34812,1,"Johns Hopkins University ",21860,1080,1328,2017-01-01,66,39.327396,-76.6216163
35204,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,35204,9,"Monash University",19076,95,109,2018-09-01,41,-37.9105238,145.1362182
35205,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,35205,6,"University of Nottingham",19835,974,1191,2017-09-01,38,52.9396807,-1.1944929
35434,19217,290,336,"Yale University - economics",11,41.3138919,-72.9240345,35434,1,"New York University",19470,144,167,2008-09-01,9,40.7290047,-73.9951385
35708,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,35708,4,"LMU Munich",19568,686,811,2019-01-01,29,48.1515559,11.582846
35961,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,35961,2,"University of Nottingham",19835,974,1191,2017-07-01,38,52.9396807,-1.1944929
35994,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,35994,1,"University of Bristol",19414,542,633,2018-07-01,100,51.4600545,-2.6049023
36000,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,36000,2,"Georgetown University",19062,85,99,2007-01-01,60,38.9089853,-77.0734746
36257,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,36257,6,"University of Oxford",19150,186,217,2017-09-01,8,51.7574088,-1.2468664
36595,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,36595,6,"University of Oxford",19150,186,217,2016-01-01,8,51.7574088,-1.2468664
36612,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,36612,1,cornell,19384,361,603,2019-07-01,18,42.4473742,-76.4822234
36696,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,36696,9,"The University of Melbourne",19215,288,334,2018-02-01,42,-37.8013795,144.9593986
36864,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,36864,6,"University of Oxford",19150,186,217,2018-09-01,8,51.7574088,-1.2468664
36914,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,36914,1,"University of Warwick",19097,124,143,2019-09-01,33,52.3810194,-1.5630489
36939,19238,311,361,"Massachusetts Institute of Technology - Department of Economics",7,42.3606249,-71.0835567,36939,1,"University of British Columbia",19028,57,67,2019-07-01,47,49.271064,-123.250418
36946,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,36946,6,"University of Cambridge",19093,120,139,2015-09-01,42,52.2010116,0.1084907
37018,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,37018,7,"Monash University",19076,95,109,2017-09-01,41,-37.9105238,145.1362182
37138,19217,290,336,"Yale University - economics",11,41.3138919,-72.9240345,37138,1,"University of Warwick",19097,124,143,2012-09-01,33,52.3810194,-1.5630489
37267,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,37267,1,"University of Cambridge",19093,120,139,2012-03-01,42,52.2010116,0.1084907
37298,19862,994,1295,"Erasmus University Rotterdam - Behavioural Economics",40,51.91752,4.525585,37298,7,"Monash University",19077,95,346,2018-01-01,41,-37.9105238,145.1362182
37476,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,37476,1,"University of Nottingham China",19835,974,1191,2018-09-01,38,52.9396807,-1.1944929
37498,19620,742,881,"New York University Stern School of Business - Economics",9,40.7290549,-73.9965233,37498,1,"Columbia University",19007,22,29,2018-07-01,10,40.8077151,-73.9596015
37648,19215,288,334,"University of Melbourne - Department of Economics, Faculty of Business & Economics",42,-37.8013795,144.9593986,37648,9,"Monash University",19077,95,346,2018-10-01,41,-37.9105238,145.1362182
37777,19217,290,336,"Yale University - economics",11,41.3138919,-72.9240345,37777,1,"The George Washington University",19306,411,476,2012-08-01,84,38.8985287,-77.0474064
37811,19440,573,1358,"Tilburg University - Tilburg Law and Economics Center",22,51.5631406,5.0419736,37811,6,"University of Cambridge",19093,120,139,2018-09-01,42,52.2010116,0.1084907
37917,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,37917,6,"University College London",19176,90,235,2016-09-01,16,51.526067,-0.133295
39126,19844,184,1206,"University of Bonn - Institute for Microeconomics",22,50.7296676,7.107807,39126,9,"University of Bonn",19845,184,1407,2009-10-01,22,50.7267715,7.0865227
39901,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,39901,2,"University of Oxford",19150,186,217,2012-07-01,8,51.7574088,-1.2468664
39962,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,39962,2,"Texas A&M University",19378,513,596,2019-08-01,31,30.5975452,-96.3526833
39965,18997,13,20,"University of Maryland - Economics",24,38.9847953,-76.9440122,39965,6,"University of Maryland",18997,13,20,2017-08-01,24,38.9847953,-76.9440122
40133,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,40133,6,"University of Warwick",19097,124,143,2018-09-01,33,52.3810194,-1.5630489
40237,19835,974,1191,"University of Nottingham - Economics",38,52.9396807,-1.1944929,40237,9,"Maastricht University",19149,59,1334,2019-01-01,46,50.8550704,5.6896534
40767,19150,186,217,"University of Oxford - Economics",8,51.7574088,-1.2468664,40767,7,"University of Oxford",20578,874,1050,2018-09-01,8,51.7535674,-1.2684111
32579,19277,351,407,"London School of Economics and Political Science - Department of Economics",5,51.5136884,-0.1167007,32579,1," University of California Berkeley ",19220,296,343,2017-07-01,4,37.871558,-122.2537809
3469,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,3469,7,"Università Commerciale Luigi Bocconi",19163,189,220,2005-03-01,25,45.4488022,9.1898607
7789,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,7789,6,"Università commerciale Luigi Bocconi",19163,189,220,2009-01-01,25,45.4488022,9.1898607
32136,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,32136,NULL,"university of bologna",19201,246,286,2016-07-01,84,44.4972031,11.3521241
13069,20000,17,1221,"Duke University - Fuqua",15,35.9988399,-78.9472799,13069,1,"Cornell University",19384,361,603,2012-08-01,18,42.4473742,-76.4822234
15076,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,15076,1,"University of Melbourne",19215,288,334,2013-09-01,42,-37.8013795,144.9593986
28773,19163,189,220,"Universita Commerciale Luigi Bocconi - Bocconi University",25,45.4488022,9.1898607,28773,6,"Northwestern University",19003,18,25,2019-01-01,12,42.0571538,-87.6716364
25093,20000,17,1221,"Duke University - Fuqua",15,35.9988399,-78.9472799,25093,1,"university of pennsylvania",19104,137,157,2016-07-01,6,39.953339,-75.194527
26440,19127,158,522,"Carnegie Mellon University - Tepper School of Business",51,40.4410936,-79.9422009,26440,NULL,"carnegie mellon university",19127,158,522,2016-07-01,51,40.4410936,-79.9422009
43456,19104,137,157,"University of Pennsylvania - Department of Economics",6,39.953339,-75.194527,43456,1,"Georgetown University",19062,85,99,2019-08-01,60,38.9089853,-77.0734746
42217,19176,90,235,"University College London - Department of Economics",16,51.526067,-0.133295,42217,1,"Simon Fraser University ",19213,286,332,2019-07-01,88,49.2800145,-122.9200592
